trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id
d96f4ca5,P03,0,597,216,0.0,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,1,597,216,0.0005040840005676728,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,2,597,216,0.0067627920006998465,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,3,597,216,0.0120837920003396,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,4,597,216,0.017875750000712287,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,5,597,216,0.023669334000260278,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,6,597,216,0.029399417000604444,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,7,597,216,0.035128959000758186,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,8,597,216,0.040876917000787216,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,9,597,216,0.04607116700026381,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,10,597,216,0.05222866700023587,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,11,597,216,0.05975045900049736,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,12,597,216,0.0654968340004416,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,13,597,216,0.07120845900044515,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,14,597,216,0.07658087500021793,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,15,597,216,0.08198600000014267,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,16,597,216,0.08770404200004123,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,17,598,216,0.10140887500074314,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,18,598,216,0.1067709590006416,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,19,598,216,0.11200975000065228,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,20,598,216,0.11774308400072186,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,21,598,216,0.12347741700068582,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,22,598,216,0.12859566700080904,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,23,598,216,0.13431970900001033,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,24,598,216,0.14005791700037662,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,25,598,216,0.14527087500027847,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,26,598,216,0.1510041250003269,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,27,598,216,0.15788245900057518,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,28,598,216,0.16549537500031875,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,29,603,216,0.17282395900019765,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,30,607,216,0.18267529200056742,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,31,613,216,0.1883149590003086,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,32,620,217,0.1940672500004439,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,33,627,219,0.20201654200081975,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,34,634,221,0.2089996250006152,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,35,656,231,0.2269456670001091,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,36,656,231,0.23205741700076032,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,37,669,240,0.23958183400009148,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,38,678,248,0.25056995900013135,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,39,721,296,0.25594283400005224,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,40,741,321,0.2613574590004646,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,41,753,337,0.26894362500024727,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,42,775,363,0.27638383400062594,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,43,789,382,0.28559054200013634,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,44,802,397,0.29141866700047103,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,45,825,421,0.30222983400017256,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,46,842,437,0.3075641670002369,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,47,854,448,0.31698387500000536,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,48,869,458,0.3222404590005681,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,49,878,463,0.32868341700032033,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,50,885,467,0.3363475840005776,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,51,887,469,0.3440626670007987,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,52,888,469,0.3519356250008059,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,53,888,469,0.3591795420006747,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,54,888,469,0.36625191700022697,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,55,888,469,0.37200250000023516,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,56,888,469,0.37774329200055945,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,57,888,469,0.38348012500046025,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,58,888,469,0.38923958400027914,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,59,888,469,0.394834875000015,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,60,888,469,0.4005900840002141,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,61,888,469,0.4063339170006657,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,62,888,469,0.41150050000032934,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,63,888,469,0.4172398750006323,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,64,888,469,0.42296695900040504,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,65,888,469,0.4281510420005361,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,66,888,469,0.4338722090005831,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,67,888,469,0.4396039590001237,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,68,888,469,0.4448302500004502,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,69,888,469,0.44991008400029386,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,70,888,470,0.4579851250000502,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,71,884,472,0.4655099589999736,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,72,880,474,0.47194566699999996,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,73,874,478,0.4837783750008384,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,74,874,478,0.4891497500002515,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,75,872,479,0.4942190000001574,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,76,872,479,0.4999127500004761,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,77,870,481,0.5051571250005509,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,78,868,482,0.5103345840007023,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,79,868,482,0.5159071250000125,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,80,862,486,0.5238056250000227,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,81,850,492,0.5388565840003139,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,82,844,495,0.5502096250002069,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,83,834,500,0.5554177090007215,605,202,807,508,906,606,5,session_03
d96f4ca5,P03,84,825,504,0.5611555000004955,605,202,807,508,906,606,5,session_03
