trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id
f63397ac,P09,0,722,564,0.0,729,552,729,301,906,606,5,session_03
f63397ac,P09,1,722,564,0.0005003340002076584,729,552,729,301,906,606,5,session_03
f63397ac,P09,2,722,564,0.005925625000600121,729,552,729,301,906,606,5,session_03
f63397ac,P09,3,722,564,0.011690584000461968,729,552,729,301,906,606,5,session_03
f63397ac,P09,4,722,564,0.017459874999985914,729,552,729,301,906,606,5,session_03
f63397ac,P09,5,722,564,0.022838667000542046,729,552,729,301,906,606,5,session_03
f63397ac,P09,6,722,564,0.0285849589999998,729,552,729,301,906,606,5,session_03
f63397ac,P09,7,722,564,0.034319959000640665,729,552,729,301,906,606,5,session_03
f63397ac,P09,8,722,564,0.03951716700066754,729,552,729,301,906,606,5,session_03
f63397ac,P09,9,722,564,0.04524795900033496,729,552,729,301,906,606,5,session_03
f63397ac,P09,10,722,564,0.05097300000034011,729,552,729,301,906,606,5,session_03
f63397ac,P09,11,722,564,0.05618366700036859,729,552,729,301,906,606,5,session_03
f63397ac,P09,12,722,564,0.061926250000396976,729,552,729,301,906,606,5,session_03
f63397ac,P09,13,722,564,0.06767716700051096,729,552,729,301,906,606,5,session_03
f63397ac,P09,14,722,564,0.07285745900026086,729,552,729,301,906,606,5,session_03
f63397ac,P09,15,722,564,0.07861833400056639,729,552,729,301,906,606,5,session_03
f63397ac,P09,16,722,564,0.08436983400042664,729,552,729,301,906,606,5,session_03
f63397ac,P09,17,722,564,0.089516791999813,729,552,729,301,906,606,5,session_03
f63397ac,P09,18,722,564,0.09526329199979955,729,552,729,301,906,606,5,session_03
f63397ac,P09,19,722,564,0.10100533400054701,729,552,729,301,906,606,5,session_03
f63397ac,P09,20,722,564,0.10633408400008193,729,552,729,301,906,606,5,session_03
f63397ac,P09,21,722,564,0.11886479199984024,729,552,729,301,906,606,5,session_03
f63397ac,P09,22,722,564,0.12423045900050056,729,552,729,301,906,606,5,session_03
f63397ac,P09,23,723,562,0.13114904200028832,729,552,729,301,906,606,5,session_03
f63397ac,P09,24,723,561,0.13887395900019328,729,552,729,301,906,606,5,session_03
f63397ac,P09,25,726,554,0.14525112499995885,729,552,729,301,906,606,5,session_03
f63397ac,P09,26,730,548,0.15268529200056946,729,552,729,301,906,606,5,session_03
f63397ac,P09,27,735,537,0.16017754200038326,729,552,729,301,906,606,5,session_03
f63397ac,P09,28,740,527,0.17107508400022198,729,552,729,301,906,606,5,session_03
f63397ac,P09,29,740,527,0.17682608399991295,729,552,729,301,906,606,5,session_03
f63397ac,P09,30,740,527,0.18475275000037072,729,552,729,301,906,606,5,session_03
f63397ac,P09,31,749,510,0.1904844589998902,729,552,729,301,906,606,5,session_03
f63397ac,P09,32,756,492,0.1974682500003837,729,552,729,301,906,606,5,session_03
f63397ac,P09,33,785,391,0.20582950000061828,729,552,729,301,906,606,5,session_03
f63397ac,P09,34,789,372,0.21216129200001888,729,552,729,301,906,606,5,session_03
f63397ac,P09,35,793,346,0.22219433400005073,729,552,729,301,906,606,5,session_03
f63397ac,P09,36,795,326,0.22741845900054614,729,552,729,301,906,606,5,session_03
f63397ac,P09,37,795,300,0.24252862499997718,729,552,729,301,906,606,5,session_03
f63397ac,P09,38,795,281,0.2533397500001229,729,552,729,301,906,606,5,session_03
f63397ac,P09,39,794,270,0.2586822920002305,729,552,729,301,906,606,5,session_03
f63397ac,P09,40,793,261,0.26415266700041684,729,552,729,301,906,606,5,session_03
f63397ac,P09,41,792,255,0.2718059170001652,729,552,729,301,906,606,5,session_03
f63397ac,P09,42,790,247,0.27933745900008944,729,552,729,301,906,606,5,session_03
f63397ac,P09,43,790,244,0.28842445900045277,729,552,729,301,906,606,5,session_03
f63397ac,P09,44,789,242,0.2949897919997966,729,552,729,301,906,606,5,session_03
f63397ac,P09,45,789,240,0.30160829200031003,729,552,729,301,906,606,5,session_03
f63397ac,P09,46,788,239,0.30922404200009623,729,552,729,301,906,606,5,session_03
f63397ac,P09,47,788,239,0.3202760419999322,729,552,729,301,906,606,5,session_03
f63397ac,P09,48,788,239,0.3260292089998984,729,552,729,301,906,606,5,session_03
f63397ac,P09,49,788,239,0.3317031249998763,729,552,729,301,906,606,5,session_03
f63397ac,P09,50,788,239,0.3374525839999478,729,552,729,301,906,606,5,session_03
f63397ac,P09,51,788,239,0.34319970900014596,729,552,729,301,906,606,5,session_03
f63397ac,P09,52,788,239,0.3488381249999293,729,552,729,301,906,606,5,session_03
f63397ac,P09,53,788,239,0.3545829169997887,729,552,729,301,906,606,5,session_03
f63397ac,P09,54,788,239,0.36169287499978964,729,552,729,301,906,606,5,session_03
f63397ac,P09,55,788,239,0.3672105420000662,729,552,729,301,906,606,5,session_03
f63397ac,P09,56,788,238,0.372303500000271,729,552,729,301,906,606,5,session_03
f63397ac,P09,57,788,238,0.37790283400045155,729,552,729,301,906,606,5,session_03
f63397ac,P09,58,788,238,0.38363987499997165,729,552,729,301,906,606,5,session_03
f63397ac,P09,59,783,237,0.3892364590001307,729,552,729,301,906,606,5,session_03
f63397ac,P09,60,783,237,0.39447470899995096,729,552,729,301,906,606,5,session_03
f63397ac,P09,61,783,237,0.40160479200039845,729,552,729,301,906,606,5,session_03
f63397ac,P09,62,780,236,0.4073315420000654,729,552,729,301,906,606,5,session_03
f63397ac,P09,63,778,236,0.4146844169999895,729,552,729,301,906,606,5,session_03
f63397ac,P09,64,776,236,0.4220231250001234,729,552,729,301,906,606,5,session_03
f63397ac,P09,65,776,237,0.4294691250006508,729,552,729,301,906,606,5,session_03
f63397ac,P09,66,771,240,0.4355833750005331,729,552,729,301,906,606,5,session_03
f63397ac,P09,67,771,240,0.44092791700040834,729,552,729,301,906,606,5,session_03
f63397ac,P09,68,766,244,0.4461691670003347,729,552,729,301,906,606,5,session_03
f63397ac,P09,69,758,250,0.4551932089998445,729,552,729,301,906,606,5,session_03
f63397ac,P09,70,752,255,0.46038229199984926,729,552,729,301,906,606,5,session_03
f63397ac,P09,71,746,261,0.470305042000291,729,552,729,301,906,606,5,session_03
f63397ac,P09,72,736,271,0.47555875000034575,729,552,729,301,906,606,5,session_03
f63397ac,P09,73,731,278,0.48175191700011055,729,552,729,301,906,606,5,session_03
