trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id
2ecfe4f1,P08,0,408,315,0.0,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,1,408,315,0.0010229159997834358,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,2,408,315,0.006234708000192768,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,3,408,315,0.012012958000013896,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,4,408,315,0.017786749999686435,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,5,408,315,0.022985415999755787,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,6,408,315,0.02978929100027017,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,7,408,315,0.03554274999987683,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,8,408,315,0.04128187500009517,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,9,408,315,0.04703779099963867,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,10,408,315,0.05278337500021735,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,11,408,315,0.058524666000266734,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,12,408,315,0.06420704099946306,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,13,408,315,0.06997400000000198,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,14,408,315,0.07571858299979795,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,15,408,315,0.08409408300030918,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,16,408,315,0.08970566599964513,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,17,408,315,0.0954593329997806,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,18,408,315,0.10118970799976523,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,19,408,315,0.10636641600012808,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,20,408,315,0.11211329100024159,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,21,408,314,0.12121254100020451,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,22,406,313,0.13563704099942697,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,23,399,307,0.14587429099992733,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,24,394,304,0.1511908329994185,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,25,375,285,0.16452795799978048,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,26,368,279,0.17170416599947202,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,27,355,268,0.18031108299965126,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,28,340,256,0.18661429100029636,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,29,340,256,0.19253666599979624,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,30,317,240,0.19776162499965722,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,31,289,222,0.2030263329997979,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,32,249,202,0.21329395799966733,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,33,215,183,0.21866145799958758,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,34,176,162,0.22780479099947115,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,35,153,150,0.2330578749997585,404,301,132,121,906,606,5,session_03
2ecfe4f1,P08,36,124,132,0.2387781659999746,404,301,132,121,906,606,5,session_03
