trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id
8be976b5,P10,0,452,376,0.0,440,371,520,49,906,606,5,session_05
8be976b5,P10,1,452,376,0.0004944170004819171,440,371,520,49,906,606,5,session_05
8be976b5,P10,2,452,376,0.005820875000608794,440,371,520,49,906,606,5,session_05
8be976b5,P10,3,452,376,0.011584542000491638,440,371,520,49,906,606,5,session_05
8be976b5,P10,4,452,376,0.017305792000115616,440,371,520,49,906,606,5,session_05
8be976b5,P10,5,452,376,0.02305929200065293,440,371,520,49,906,606,5,session_05
8be976b5,P10,6,452,376,0.02879541699985566,440,371,520,49,906,606,5,session_05
8be976b5,P10,7,452,376,0.033933792000425456,440,371,520,49,906,606,5,session_05
8be976b5,P10,8,452,376,0.039667584000198985,440,371,520,49,906,606,5,session_05
8be976b5,P10,9,452,376,0.045393084000352246,440,371,520,49,906,606,5,session_05
8be976b5,P10,10,452,376,0.05062170900055207,440,371,520,49,906,606,5,session_05
8be976b5,P10,11,452,376,0.056366499999967346,440,371,520,49,906,606,5,session_05
8be976b5,P10,12,452,376,0.06212470900027256,440,371,520,49,906,606,5,session_05
8be976b5,P10,13,452,376,0.06728866699995706,440,371,520,49,906,606,5,session_05
8be976b5,P10,14,452,376,0.0730367500000284,440,371,520,49,906,606,5,session_05
8be976b5,P10,15,452,376,0.08378937500037864,440,371,520,49,906,606,5,session_05
8be976b5,P10,16,452,375,0.09134816700043302,440,371,520,49,906,606,5,session_05
8be976b5,P10,17,452,374,0.09889762500006327,440,371,520,49,906,606,5,session_05
8be976b5,P10,18,452,373,0.10556541700043454,440,371,520,49,906,606,5,session_05
8be976b5,P10,19,453,370,0.12201325000023644,440,371,520,49,906,606,5,session_05
8be976b5,P10,20,455,359,0.1369306670003425,440,371,520,49,906,606,5,session_05
8be976b5,P10,21,456,355,0.14228741700026148,440,371,520,49,906,606,5,session_05
8be976b5,P10,22,458,345,0.14980050000031042,440,371,520,49,906,606,5,session_05
8be976b5,P10,23,462,334,0.1575524999998379,440,371,520,49,906,606,5,session_05
8be976b5,P10,24,465,324,0.16636933400059206,440,371,520,49,906,606,5,session_05
8be976b5,P10,25,469,311,0.17194162499981758,440,371,520,49,906,606,5,session_05
8be976b5,P10,26,473,299,0.1827731670000503,440,371,520,49,906,606,5,session_05
8be976b5,P10,27,476,287,0.18792200000007142,440,371,520,49,906,606,5,session_05
8be976b5,P10,28,479,274,0.19766024999989895,440,371,520,49,906,606,5,session_05
8be976b5,P10,29,482,263,0.2028772920002666,440,371,520,49,906,606,5,session_05
8be976b5,P10,30,483,252,0.21406212500005495,440,371,520,49,906,606,5,session_05
8be976b5,P10,31,485,240,0.21948525000061636,440,371,520,49,906,606,5,session_05
8be976b5,P10,32,486,231,0.2245704590004607,440,371,520,49,906,606,5,session_05
8be976b5,P10,33,487,224,0.23261737499979063,440,371,520,49,906,606,5,session_05
8be976b5,P10,34,489,209,0.23947291700005735,440,371,520,49,906,606,5,session_05
8be976b5,P10,35,489,205,0.24935395900047297,440,371,520,49,906,606,5,session_05
8be976b5,P10,36,494,192,0.2544443750002756,440,371,520,49,906,606,5,session_05
8be976b5,P10,37,495,188,0.2641309589998855,440,371,520,49,906,606,5,session_05
8be976b5,P10,38,498,182,0.26971012500052893,440,371,520,49,906,606,5,session_05
8be976b5,P10,39,499,179,0.2809371250004915,440,371,520,49,906,606,5,session_05
8be976b5,P10,40,500,175,0.286265333999836,440,371,520,49,906,606,5,session_05
8be976b5,P10,41,501,172,0.2917460420003408,440,371,520,49,906,606,5,session_05
8be976b5,P10,42,501,172,0.2969883750001827,440,371,520,49,906,606,5,session_05
8be976b5,P10,43,501,172,0.3027378340002542,440,371,520,49,906,606,5,session_05
8be976b5,P10,44,501,170,0.307814333999886,440,371,520,49,906,606,5,session_05
8be976b5,P10,45,501,169,0.31569204200059175,440,371,520,49,906,606,5,session_05
8be976b5,P10,46,500,166,0.32329895900056727,440,371,520,49,906,606,5,session_05
8be976b5,P10,47,500,165,0.33280650000051537,440,371,520,49,906,606,5,session_05
8be976b5,P10,48,500,165,0.3381152090005344,440,371,520,49,906,606,5,session_05
8be976b5,P10,49,500,165,0.34737083399977564,440,371,520,49,906,606,5,session_05
8be976b5,P10,50,500,165,0.35312270900067233,440,371,520,49,906,606,5,session_05
8be976b5,P10,51,500,165,0.3588599590002559,440,371,520,49,906,606,5,session_05
8be976b5,P10,52,500,165,0.3645967500006009,440,371,520,49,906,606,5,session_05
8be976b5,P10,53,500,165,0.3699544170003719,440,371,520,49,906,606,5,session_05
8be976b5,P10,54,500,164,0.37505183400026,440,371,520,49,906,606,5,session_05
8be976b5,P10,55,500,164,0.38212229200053116,440,371,520,49,906,606,5,session_05
8be976b5,P10,56,500,163,0.3895974590004698,440,371,520,49,906,606,5,session_05
8be976b5,P10,57,500,163,0.3956369170000471,440,371,520,49,906,606,5,session_05
8be976b5,P10,58,500,163,0.4009890000006635,440,371,520,49,906,606,5,session_05
