trajectory_id,participant_id,sample_index,x,y,time,start_x,start_y,target_x,target_y,canvas_width,canvas_height,sample_interval_ms,session_id
c221c26c,P07,0,316,189,0.0,304,185,662,476,906,606,5,session_05
c221c26c,P07,1,316,189,0.0011601670003074105,304,185,662,476,906,606,5,session_05
c221c26c,P07,2,316,189,0.008004541999980574,304,185,662,476,906,606,5,session_05
c221c26c,P07,3,316,189,0.013797833000353421,304,185,662,476,906,606,5,session_05
c221c26c,P07,4,316,189,0.019569542000681395,304,185,662,476,906,606,5,session_05
c221c26c,P07,5,316,189,0.025311207999948238,304,185,662,476,906,606,5,session_05
c221c26c,P07,6,316,189,0.03106491700054903,304,185,662,476,906,606,5,session_05
c221c26c,P07,7,316,189,0.03681833300015569,304,185,662,476,906,606,5,session_05
c221c26c,P07,8,316,189,0.042070458000125655,304,185,662,476,906,606,5,session_05
c221c26c,P07,9,316,189,0.047839167000347516,304,185,662,476,906,606,5,session_05
c221c26c,P07,10,316,189,0.05357166700014204,304,185,662,476,906,606,5,session_05
c221c26c,P07,11,316,189,0.05930129200078227,304,185,662,476,906,606,5,session_05
c221c26c,P07,12,316,189,0.06461470800059033,304,185,662,476,906,606,5,session_05
c221c26c,P07,13,316,189,0.06997270800002298,304,185,662,476,906,606,5,session_05
c221c26c,P07,14,316,189,0.07573374999992666,304,185,662,476,906,606,5,session_05
c221c26c,P07,15,316,189,0.0812817920004818,304,185,662,476,906,606,5,session_05
c221c26c,P07,16,316,189,0.0870253330003834,304,185,662,476,906,606,5,session_05
c221c26c,P07,17,316,189,0.09277783300058218,304,185,662,476,906,606,5,session_05
c221c26c,P07,18,316,189,0.10091166700021859,304,185,662,476,906,606,5,session_05
c221c26c,P07,19,316,189,0.10623995800051489,304,185,662,476,906,606,5,session_05
c221c26c,P07,20,316,189,0.11201179199997569,304,185,662,476,906,606,5,session_05
c221c26c,P07,21,316,189,0.11774758299998211,304,185,662,476,906,606,5,session_05
c221c26c,P07,22,316,189,0.12290179200044804,304,185,662,476,906,606,5,session_05
c221c26c,P07,23,316,189,0.12864137500037032,304,185,662,476,906,606,5,session_05
c221c26c,P07,24,316,189,0.13438695800050482,304,185,662,476,906,606,5,session_05
c221c26c,P07,25,316,189,0.13958854200063797,304,185,662,476,906,606,5,session_05
c221c26c,P07,26,316,189,0.14546487500047078,304,185,662,476,906,606,5,session_05
c221c26c,P07,27,316,189,0.1513034580002568,304,185,662,476,906,606,5,session_05
c221c26c,P07,28,316,189,0.1571128330006104,304,185,662,476,906,606,5,session_05
c221c26c,P07,29,316,189,0.1627825000005032,304,185,662,476,906,606,5,session_05
c221c26c,P07,30,316,189,0.1686302500002057,304,185,662,476,906,606,5,session_05
c221c26c,P07,31,316,189,0.17400570800054993,304,185,662,476,906,606,5,session_05
c221c26c,P07,32,316,189,0.1798039580007753,304,185,662,476,906,606,5,session_05
c221c26c,P07,33,316,189,0.18562929200015788,304,185,662,476,906,606,5,session_05
c221c26c,P07,34,317,189,0.1910659580007632,304,185,662,476,906,606,5,session_05
c221c26c,P07,35,335,196,0.21930629200051044,304,185,662,476,906,606,5,session_05
c221c26c,P07,36,349,202,0.2288475000004837,304,185,662,476,906,606,5,session_05
c221c26c,P07,37,377,215,0.2407521250006539,304,185,662,476,906,606,5,session_05
c221c26c,P07,38,391,224,0.24708320800073125,304,185,662,476,906,606,5,session_05
c221c26c,P07,39,406,233,0.2550407080007062,304,185,662,476,906,606,5,session_05
c221c26c,P07,40,419,242,0.26188933299999917,304,185,662,476,906,606,5,session_05
c221c26c,P07,41,419,242,0.2698061670007519,304,185,662,476,906,606,5,session_05
c221c26c,P07,42,432,254,0.27819479200024944,304,185,662,476,906,606,5,session_05
c221c26c,P07,43,446,269,0.29284937500051456,304,185,662,476,906,606,5,session_05
c221c26c,P07,44,456,277,0.30315745799998695,304,185,662,476,906,606,5,session_05
c221c26c,P07,45,462,281,0.3083063330004734,304,185,662,476,906,606,5,session_05
c221c26c,P07,46,462,281,0.3140655830002288,304,185,662,476,906,606,5,session_05
c221c26c,P07,47,462,281,0.319818750000195,304,185,662,476,906,606,5,session_05
c221c26c,P07,48,462,281,0.32555887500075187,304,185,662,476,906,606,5,session_05
c221c26c,P07,49,476,289,0.33079862500017043,304,185,662,476,906,606,5,session_05
c221c26c,P07,50,487,294,0.3377114580007401,304,185,662,476,906,606,5,session_05
c221c26c,P07,51,569,324,0.3446190000004208,304,185,662,476,906,606,5,session_05
c221c26c,P07,52,580,330,0.35502262499994686,304,185,662,476,906,606,5,session_05
c221c26c,P07,53,586,334,0.3602256670001225,304,185,662,476,906,606,5,session_05
